LG	contig	pos	av	Mpos_majority	Mpos_min	Mpos_max	inf_min	orientation	rndm_orientation
10	Contig47656	17453	1.8525	1.8525	1.8525	1.8525	1.835047	unk	pos
2	Contig47658	75490	42.355	42.355	42.355	42.355	42.27951	unk	neg
5	Contig47661	12178	7.433	7.433	7.433	7.433	7.420822	unk	pos
1	Contig47665	216513	28.952	28.952	28.952	28.952	28.735487	unk	pos
17	Contig47666	74000	11.7525	11.7525	11.7525	11.7525	11.6785	unk	pos
1	Contig47667	11830	41.2815	41.2815	41.2815	41.2815	41.26967	unk	pos
14	Contig47676	22414	11.709	11.709	11.709	11.709	11.686586	unk	pos
8	Contig47677	772	31.7975	31.7975	31.7975	31.7975	31.796728	unk	pos
17	Contig47682	24606	24.9095	24.9095	24.9095	24.9095	24.884894	unk	pos
3	Contig47687	840	30.3035	30.3035	30.3035	30.3035	30.30266	unk	neg
16	Contig47688	11678	49.9215	49.9215	49.9215	49.9215	49.909822	unk	pos
17	Contig47689	37514	36.0035	36.0035	36.0035	36.0035	35.965986	unk	pos
4	Contig47691	102250	12.657	12.657	12.657	12.657	12.55475	unk	neg
15	Contig47698	8949	35.8415	35.8415	35.8415	35.8415	35.832551	unk	pos
2	Contig47708	20844	45.73	45.73	45.73	45.73	45.709156	unk	pos
7	Contig47710	9027	25.169	25.169	25.169	25.169	25.159973	unk	neg
2	Contig47711	135949	31.07	31.07	31.07	31.07	30.934051	unk	pos
2	Contig47712	8522	31.07	31.07	31.07	31.07	31.061478	unk	pos
3	Contig47722	12432	58.6295	58.6295	58.6295	58.6295	58.617068	unk	pos
7	Contig47724	11196	9.63	9.63	9.63	9.63	9.618804	unk	pos
16	Contig47731	10669	4.5855	4.5855	4.5855	4.5855	4.574831	unk	neg
17	Contig47732	4456	48.443	48.443	48.443	48.443	48.438544	unk	neg
12	Contig4774	4663	55.2365	55.2365	55.2365	55.2365	55.231837	unk	neg
6	Contig47747	68076	36.7265	36.7265	36.7265	36.7265	36.658424	unk	neg
13	Contig47751	22512	24.672	24.672	24.672	24.672	24.649488	unk	pos
15	Contig47752	40124	29.292	29.292	29.292	29.292	29.251876	unk	neg
2	Contig47756	35415	42.9175	42.9175	42.9175	42.9175	42.882085	unk	pos
3	Contig47757	41569	30.583	30.583	30.583	30.583	30.541431	unk	pos
6	Contig47764	93399	55.2685	55.2685	55.2685	55.2685	55.175101	unk	pos
12	Contig4777	36482	42.646	42.646	42.646	42.646	42.609518	unk	neg
14	Contig47770	22952	10.2385	10.2385	10.2385	10.2385	10.215548	unk	pos
14	Contig47775	13850	26.3765	26.3765	26.3765	26.3765	26.36265	unk	pos
7	Contig47779	35975	20.3385	20.3385	20.3385	20.3385	20.302525	unk	pos
4	Contig47795	43000	1.5085	1.5085	1.5085	1.5085	1.4655	unk	neg
4	Contig47796	67858	1.5085	1.5085	1.5085	1.5085	1.440642	unk	pos
3	Contig47798	5285	9.578	9.578	9.578	9.578	9.572715	unk	neg
15	Contig47804	19135	27.153	27.153	27.153	27.153	27.133865	unk	neg
11	Contig47814	28290	27.0925	27.0925	27.0925	27.0925	27.06421	unk	neg
8	Contig47816	2624	54.3805	54.3805	54.3805	54.3805	54.377876	unk	neg
13	Contig47832	2634	1.8645	1.8645	1.8645	1.8645	1.861866	unk	neg
1	Contig47833	24781	0.965499999999999	0.965499999999999	0.965499999999999	0.965499999999999	0.940718999999999	unk	neg
12	Contig47839	12833	54.0855	54.0855	54.0855	54.0855	54.072667	unk	neg
7	Contig47840	5349	37.4525	37.4525	37.4525	37.4525	37.447151	unk	pos
2	Contig47846	24093	54.1735	54.1735	54.1735	54.1735	54.149407	unk	neg
6	Contig47847	13353	55.892	55.892	55.892	55.892	55.878647	unk	pos
6	Contig47853	65621	28.7092235092235	28.7092235092235	28.7092235092235	28.7092235092235	28.6436025092235	unk	pos
8	Contig47854	99140	2.1455	2.1455	2.1455	2.1455	2.04636	unk	neg
1	Contig47856	44167	32.359	32.359	32.359	32.359	32.314833	unk	pos
7	Contig4787	18136	5.5455	5.5455	5.5455	5.5455	5.527364	unk	pos
14	Contig47872	18229	17.3545	17.3545	17.3545	17.3545	17.336271	unk	pos
14	Contig47873	9060	17.3545	17.3545	17.3545	17.3545	17.34544	unk	pos
10	Contig47878	8986	33.4435	33.4435	33.4435	33.4435	33.434514	unk	pos
6	Contig47879	14992	37.644	37.644	37.644	37.644	37.629008	unk	neg
3	Contig47882	32833	46.931	46.931	46.931	46.931	46.898167	unk	neg
2	Contig47884	15800	1.2045	1.2045	1.2045	1.2045	1.1887	unk	pos
2	Contig47885	10540	1.2045	1.2045	1.2045	1.2045	1.19396	unk	neg
7	Contig47894	83952	37.7405	37.7405	37.7405	37.4525	37.656548	pos	pos
14	Contig479	17875	10.2385	10.2385	10.2385	10.2385	10.220625	unk	neg
1	Contig47901	29352	12.85	12.85	12.85	12.85	12.820648	unk	pos
8	Contig47902	13000	40.811	40.811	40.811	40.811	40.798	unk	neg
2	Contig47905	206609	35.312	35.312	35.312	35.312	35.105391	unk	pos
5	Contig47906	1837	32.1585	32.1585	32.1585	32.1585	32.156663	unk	neg
13	Contig47916	3505	1.8645	1.8645	1.8645	1.8645	1.860995	unk	neg
6	Contig47926	12077	37.644	37.644	37.644	37.644	37.631923	unk	neg
17	Contig47935	16340	51.0565	51.0565	51.0565	51.0565	51.04016	unk	pos
3	Contig47939	113145	7.7255	7.7255	7.7255	7.7255	7.612355	unk	neg
1	Contig4794	56025	12.85	12.85	12.85	12.85	12.793975	unk	pos
5	Contig47943	24692	26.52	26.52	26.52	26.52	26.495308	unk	pos
5	Contig47944	1048	25.0855	25.0855	25.0855	25.0855	25.084452	unk	neg
1	Contig47946	13532	0.965499999999999	0.965499999999999	0.965499999999999	0.965499999999999	0.951967999999999	unk	neg
8	Contig47950	16168	31.7975	31.7975	31.7975	31.7975	31.781332	unk	neg
9	Contig47953	27103	8.7115	8.7115	8.7115	8.7115	8.684397	unk	pos
7	Contig47959	9772	20.3385	20.3385	20.3385	20.3385	20.328728	unk	pos
5	Contig47963	137721	11.683	11.683	11.683	11.683	11.545279	unk	neg
11	Contig47969	9939	53.1745	53.1745	53.1745	53.1745	53.164561	unk	neg
1	Contig47971	7664	28.033	28.033	28.033	28.033	28.025336	unk	pos
1	Contig47972	11767	0.965499999999999	0.965499999999999	0.965499999999999	0.965499999999999	0.953732999999999	unk	neg
10	Contig47975	84302	2.839	2.839	2.839	2.839	2.754698	unk	pos
2	Contig47979	29988	85.7215	85.7215	85.7215	85.7215	85.691512	unk	neg
15	Contig47984	30272	24.2155	24.2155	24.2155	24.2155	24.185228	unk	pos
1	Contig47986	52603	46.8185	46.8185	46.8185	46.8185	46.765897	unk	neg
2	Contig47989	8867	48.8225	48.8225	48.8225	48.8225	48.813633	unk	neg
3	Contig480	45369	46.931	46.931	46.931	46.931	46.885631	unk	neg
4	Contig48005	55287	1.5085	1.359	1.5085	1.5085	1.303713	unk	pos
4	Contig48006	10701	1.5085	1.5085	1.5085	1.5085	1.497799	unk	neg
6	Contig48008	11534	38.596	38.596	38.596	38.596	38.584466	unk	pos
3	Contig48009	20027	27.3695	27.3695	27.3695	27.3695	27.349473	unk	pos
17	Contig4801	17974	31.9458761580801	31.9458761580801	31.9458761580801	31.9458761580801	31.9279021580801	unk	pos
14	Contig48013	6992	10.2385	10.2385	10.2385	10.2385	10.231508	unk	pos
3	Contig48022	60990	15.7065	15.7065	15.7065	15.7065	15.64551	unk	pos
6	Contig48029	59713	41.166	41.166	41.166	41.166	41.106287	unk	neg
13	Contig48030	11936	8.9415	8.9415	8.9415	8.9415	8.929564	unk	pos
4	Contig48032	30171	47.2625	47.2625	47.2625	47.2625	47.232329	unk	neg
1	Contig48033	30902	75.534	75.534	75.534	75.534	75.503098	unk	pos
4	Contig48038	54874	37.5875	37.5875	37.5875	37.5875	37.532626	unk	pos
2	Contig4804	26440	46.2925	46.2925	46.2925	46.2925	46.26606	unk	pos
12	Contig48042	1077	48.712	48.712	48.712	48.712	48.710923	unk	pos
3	Contig48043	36002	38.5965	38.5965	38.5965	38.5965	38.560498	unk	pos
14	Contig48044	14038	16.4135	16.4135	16.4135	16.7105	16.399462	neg	neg
6	Contig48052	28741	47.651	47.651	47.651	47.651	47.622259	unk	pos
1	Contig48053	45009	41.561	41.561	41.561	41.561	41.515991	unk	pos
8	Contig48066	15438	36.585	36.585	36.585	36.585	36.569562	unk	neg
17	Contig48067	28592	1.4505	1.4505	1.4505	1.4505	1.421908	unk	neg
13	Contig48077	8637	1.8645	1.8645	1.8645	1.8645	1.855863	unk	pos
13	Contig48078	15301	1.8645	1.8645	1.8645	1.8645	1.849199	unk	neg
2	Contig4808	82629	78.1735	78.1735	78.1735	78.1735	78.090871	unk	pos
4	Contig48083	77257	44.974	44.974	44.974	44.974	44.896743	unk	neg
1	Contig48086	47123	46.538	46.538	46.538	46.538	46.490877	unk	pos
12	Contig48088	42777	41.491	41.491	41.491	41.491	41.448223	unk	pos
2	Contig48092	43228	54.1735	54.1735	54.1735	54.1735	54.130272	unk	pos
11	Contig48098	53033	24.462	24.462	24.462	24.462	24.408967	unk	pos
9	Contig48101	24074	37.3825	37.3825	37.3825	37.3825	37.358426	unk	pos
10	Contig48106	28270	11.108	11.108	11.108	11.108	11.07973	unk	pos
7	Contig48109	73592	18.633	18.633	18.633	18.633	18.559408	unk	neg
14	Contig48111	11821	8.524	8.524	8.524	8.524	8.512179	unk	neg
12	Contig48118	5909	19.008	19.008	19.008	19.008	19.002091	unk	pos
12	Contig48121	3237	48.712	48.712	48.712	48.712	48.708763	unk	neg
9	Contig48127	6904	28.0725	28.0725	28.0725	28.0725	28.065596	unk	neg
8	Contig48130	4830	47.4465	47.4465	47.4465	47.4465	47.44167	unk	pos
2	Contig48133	18582	64.5765	64.5765	64.5765	64.5765	64.557918	unk	pos
5	Contig48139	4950	3.446	3.446	3.446	3.446	3.44105	unk	pos
3	Contig48146	86868	40.3085	40.3085	40.3085	40.3085	40.221632	unk	neg
10	Contig48147	24579	41.5745104215308	41.5745104215308	41.5745104215308	41.5745104215308	41.5499314215308	unk	pos
9	Contig48151	36907	47.4765	47.4765	47.4765	47.4765	47.439593	unk	pos
3	Contig48153	3886	26.7695	26.7695	26.7695	26.7695	26.765614	unk	neg
14	Contig4816	24302	10.2385	10.2385	10.2385	10.2385	10.214198	unk	pos
4	Contig48164	14280	47.551	47.551	47.551	47.551	47.53672	unk	neg
17	Contig48169	3755	31.9458761580801	31.9458761580801	31.9458761580801	31.9458761580801	31.9421211580801	unk	neg
5	Contig48172	11533	46.314	46.314	46.314	46.314	46.302467	unk	neg
17	Contig48178	14246	31.9458761580801	31.9458761580801	31.9458761580801	31.9458761580801	31.9316301580801	unk	pos
5	Contig4818	42078	1.176	1.176	1.176	1.176	1.133922	unk	pos
13	Contig48191	7564	22.5265	22.5265	22.5265	22.5265	22.518936	unk	pos
15	Contig48194	9898	40.8995	40.8995	40.8995	40.8995	40.889602	unk	neg
1	Contig48203	11818	0.965499999999999	0.965499999999999	0.965499999999999	0.965499999999999	0.953681999999999	unk	neg
3	Contig48214	12139	30.583	30.583	30.583	30.583	30.570861	unk	pos
1	Contig48216	5009	37.357	37.357	37.357	37.357	37.351991	unk	pos
5	Contig48218	14325	0.881	0.881	0.881	0.881	0.866675	unk	pos
3	Contig48220	18058	25.5905	25.5905	25.5905	25.5905	25.572442	unk	neg
7	Contig48221	2437	5.5455	5.5455	5.5455	5.5455	5.543063	unk	neg
1	Contig48223	12695	0.965499999999999	0.965499999999999	0.965499999999999	0.965499999999999	0.952804999999999	unk	neg
1	Contig48226	1799	13.1505	13.1505	13.1505	13.1505	13.148701	unk	pos
15	Contig48233	8935	56.494	56.494	56.494	56.494	56.485065	unk	neg
7	Contig48237	2191	4.692	4.692	4.692	4.692	4.689809	unk	neg
6	Contig48241	6238	37.644	37.644	37.644	37.644	37.637762	unk	neg
1	Contig48244	9666	73.2325	73.2325	73.2325	73.2325	73.222834	unk	pos
5	Contig48247	4436	10.55	10.55	10.55	10.55	10.545564	unk	pos
15	Contig4825	28988	56.494	56.494	56.494	56.494	56.465012	unk	pos
3	Contig48253	14301	21.647	21.647	21.647	21.647	21.632699	unk	neg
5	Contig48255	31554	1.741	1.741	1.741	1.741	1.709446	unk	neg
7	Contig4826	36616	22.035	22.035	22.035	22.035	21.998384	unk	pos
3	Contig48260	25498	25.89	25.89	25.89	25.89	25.864502	unk	pos
9	Contig48265	78644	2.4175	2.4175	2.4175	2.4175	2.338856	unk	neg
7	Contig48269	2355	17.4975	17.4975	17.4975	17.4975	17.495145	unk	pos
10	Contig48272	42631	13.637097199341	13.637097199341	13.637097199341	13.637097199341	13.594466199341	unk	pos
5	Contig4828	14815	29.946	29.946	29.946	29.946	29.931185	unk	pos
2	Contig48282	2839	69.9045	69.9045	69.9045	69.9045	69.901661	unk	neg
16	Contig48288	38481	5.5255	5.5255	5.5255	5.5255	5.487019	unk	pos
6	Contig48290	105515	53.101	53.101	53.101	53.101	52.995485	unk	pos
13	Contig48293	3679	15.663	15.663	15.663	15.663	15.659321	unk	pos
4	Contig48294	47285	29.1245	29.1245	29.1245	29.1245	29.077215	unk	pos
9	Contig48295	1618	46.2685	46.2685	46.2685	46.2685	46.266882	unk	neg
17	Contig48299	49605	61.7385	61.7385	61.7385	61.7385	61.688895	unk	pos
2	Contig48319	25525	48.8225	48.8225	48.8225	48.8225	48.796975	unk	neg
8	Contig4832	24645	46.2085	46.2085	46.2085	46.2085	46.183855	unk	neg
4	Contig48329	17646	4.3785	4.3785	4.3785	4.3785	4.360854	unk	pos
16	Contig4833	61192	1.229	1.229	1.229	1.229	1.167808	unk	pos
13	Contig48332	6928	24.672	24.672	24.672	24.672	24.665072	unk	pos
10	Contig48334	14282	3.12	3.12	3.12	3.12	3.105718	unk	pos
12	Contig48335	90038	1.276	1.276	1.276	1.276	1.185962	unk	neg
1	Contig48338	7314	0.965499999999999	0.965499999999999	0.965499999999999	0.965499999999999	0.958185999999999	unk	neg
1	Contig48342	19534	39.74	39.74	39.74	39.74	39.720466	unk	neg
1	Contig48343	8985	41.2815	41.2815	41.2815	41.2815	41.272515	unk	neg
5	Contig48345	10642	35.723	35.723	35.723	35.723	35.712358	unk	pos
6	Contig48348	25330	17.4365	17.4365	17.4365	17.4365	17.41117	unk	pos
10	Contig48350	52837	7.446	7.446	7.446	7.446	7.393163	unk	neg
2	Contig48357	17760	85.1205	85.1205	85.1205	85.1205	85.10274	unk	neg
17	Contig48368	21883	24.9095	24.9095	24.9095	24.9095	24.887617	unk	neg
2	Contig48370	16345	17.7745	17.7745	17.7745	17.7745	17.758155	unk	pos
2	Contig48372	8044	45.449	45.449	45.449	45.449	45.440956	unk	pos
6	Contig48375	8861	30.7235	30.7235	30.7235	30.7235	30.714639	unk	neg
4	Contig48379	28462	47.551	47.551	47.551	47.551	47.522538	unk	neg
6	Contig48383	8681	0	0	0	0	0	unk	pos
5	Contig48386	138717	50.619	50.619	50.619	50.619	50.480283	unk	pos
6	Contig48389	17118	26.378	26.378	26.378	26.378	26.360882	unk	pos
6	Contig48390	7503	0	0	0	0	0	unk	pos
5	Contig48393	27749	13.9415	13.9415	13.9415	13.9415	13.913751	unk	neg
1	Contig48395	21512	0.965499999999999	0.965499999999999	0.965499999999999	0.965499999999999	0.943987999999999	unk	neg
9	Contig48399	18331	30.619	30.619	30.619	30.619	30.600669	unk	neg
9	Contig48400	9869	30.619	30.619	30.619	30.619	30.609131	unk	neg
9	Contig4841	26443	11.6545	11.6545	11.6545	11.6545	11.628057	unk	pos
8	Contig48411	43402	50.409	50.409	50.409	50.409	50.365598	unk	pos
2	Contig4843	6624	64.5765	64.5765	64.5765	64.5765	64.569876	unk	pos
3	Contig48433	29934	40.3085	40.3085	40.3085	40.3085	40.278566	unk	neg
14	Contig48435	35733	10.2385	10.2385	10.2385	10.2385	10.202767	unk	pos
17	Contig48449	17462	43.9735	43.9735	43.9735	43.9735	43.956038	unk	neg
5	Contig4845	1248	23.9465	23.9465	23.9465	23.9465	23.945252	unk	pos
13	Contig48455	18555	0	0	0	0	0	unk	neg
6	Contig48459	37819	6.677	6.677	6.677	6.677	6.639181	unk	pos
17	Contig48460	36199	20.677	20.677	20.677	20.677	20.640801	unk	pos
17	Contig48461	7771	20.677	20.677	20.677	20.677	20.669229	unk	pos
2	Contig48468	68645	42.074	42.074	42.074	42.074	42.005355	unk	pos
12	Contig4847	103587	46.1125	46.1125	46.1125	46.1125	46.008913	unk	neg
3	Contig48473	33847	47.7845	47.7845	47.7845	47.7845	47.750653	unk	neg
7	Contig48475	9500	19.769	19.769	19.769	19.769	19.7595	unk	pos
2	Contig48485	23031	38.415	38.415	38.415	38.415	38.391969	unk	neg
7	Contig48488	5474	36.588	36.588	36.588	36.588	36.582526	unk	neg
4	Contig48491	390	1.5085	1.5085	1.5085	1.0345	1.50811	pos	pos
9	Contig48492	3645	37.664	37.664	37.664	37.664	37.660355	unk	pos
13	Contig48496	46112	44.5265	44.5265	44.5265	44.5265	44.480388	unk	pos
12	Contig4850	63400	8.307	8.307	8.307	8.307	8.2436	unk	pos
9	Contig48500	9337	9.273	9.273	9.273	9.273	9.263663	unk	neg
14	Contig48501	10473	10.2385	10.2385	10.2385	10.2385	10.228027	unk	pos
4	Contig48510	105725	36.259	36.259	36.259	36.259	36.153275	unk	neg
9	Contig48513	8950	3.8425	3.8425	3.8425	3.8425	3.83355	unk	pos
10	Contig48516	17066	1.5235	1.5235	1.5235	1.5235	1.506434	unk	neg
7	Contig48517	19707	0.406499999999999	0.406499999999999	0.406499999999999	0.406499999999999	0.386792999999999	unk	neg
17	Contig48522	5105	46.9945	46.9945	46.9945	46.9945	46.989395	unk	pos
17	Contig48524	32015	30.5933348774401	30.5933348774401	30.5933348774401	30.5933348774401	30.5613198774401	unk	neg
7	Contig4853	16951	30.0185	30.0185	30.0185	30.0185	30.001549	unk	pos
5	Contig48530	143149	26.52	26.52	26.52	26.52	26.376851	unk	neg
9	Contig48533	28691	52.999	52.999	52.999	52.999	52.970309	unk	pos
1	Contig48536	16876	18.1567238829208	18.1567238829208	18.1567238829208	18.1567238829208	18.1398478829208	unk	neg
16	Contig48544	53176	34.149	34.149	34.149	34.149	34.095824	unk	pos
9	Contig48545	12717	46.2685	46.2685	46.2685	46.2685	46.255783	unk	neg
17	Contig48547	88212	25.633	25.633	25.633	25.633	25.544788	unk	neg
7	Contig48552	7456	17.4975	17.4975	17.4975	17.4975	17.490044	unk	pos
10	Contig48559	61378	0.29	0.29	0.29	0.29	0.228622	unk	neg
2	Contig4856	70997	86.027	86.027	86.027	86.027	85.956003	unk	neg
7	Contig48566	9638	26.2975	26.2975	26.2975	26.2975	26.287862	unk	pos
2	Contig48567	233662	49.104	49.104	49.104	49.104	48.870338	unk	pos
2	Contig48568	6977	49.104	49.104	49.104	49.104	49.097023	unk	pos
12	Contig4857	9399	32.9869245701608	32.9869245701608	32.9869245701608	32.9869245701608	32.9775255701608	unk	neg
1	Contig48586	80531	31.3955	31.3955	31.3955	31.3955	31.314969	unk	neg
15	Contig48590	115	28.9395	28.9395	28.9395	28.9395	28.939385	unk	neg
17	Contig48596	119049	24.3355	24.3355	24.3355	24.3355	24.216451	unk	neg
15	Contig48599	17427	31.2575	31.2575	31.2575	31.2575	31.240073	unk	pos
14	Contig48604	67292	10.2385	10.2385	10.2385	10.2385	10.171208	unk	pos
3	Contig48608	21203	33.145	33.145	33.145	33.145	33.123797	unk	neg
2	Contig48633	13325	14.518	14.518	14.518	14.518	14.504675	unk	neg
11	Contig4864	16232	14.3545	14.3545	14.3545	14.3545	14.338268	unk	neg
3	Contig48640	59174	68.018	68.018	68.018	68.018	67.958826	unk	neg
4	Contig48641	92421	6.655	6.655	6.655	6.655	6.562579	unk	pos
17	Contig48659	95383	31.9458761580801	31.9458761580801	31.9458761580801	31.9458761580801	31.8504931580801	unk	pos
1	Contig48664	14972	42.9605	42.9605	42.9605	42.9605	42.945528	unk	neg
1	Contig48676	7559	0.965499999999999	0.965499999999999	0.965499999999999	0.965499999999999	0.957940999999999	unk	neg
13	Contig48681	9675	8.9415	8.9415	8.9415	8.9415	8.931825	unk	pos
12	Contig48703	33038	55.2365	55.2365	55.2365	55.2365	55.203462	unk	pos
2	Contig48709	6148	15.1345	15.1345	15.1345	15.1345	15.128352	unk	pos
4	Contig48712	29288	27.7995531642184	27.7995531642184	27.7995531642184	27.7995531642184	27.7702651642184	unk	pos
8	Contig48717	40580	46.2085	46.2085	46.2085	46.2085	46.16792	unk	pos
1	Contig48719	8010	0.965499999999999	0.965499999999999	0.965499999999999	0.965499999999999	0.957489999999999	unk	pos
16	Contig48723	7335	13.992	13.992	13.992	13.992	13.984665	unk	neg
2	Contig48725	23927	60.093	60.093	60.093	60.093	60.069073	unk	neg
3	Contig48743	16673	66.602	66.602	66.602	66.602	66.585327	unk	pos
2	Contig48756	22810	66.6275	66.6275	66.6275	66.6275	66.60469	unk	pos
3	Contig4877	45231	18.728	18.728	18.728	18.728	18.682769	unk	pos
2	Contig48779	39193	85.7215	85.7215	85.7215	85.7215	85.682307	unk	pos
3	Contig4878	7208	47.7845	47.7845	47.7845	47.7845	47.777292	unk	pos
9	Contig48780	78546	7.7895	7.7895	7.7895	7.7895	7.710954	unk	neg
16	Contig48792	61746	20.4515	20.4515	20.4515	20.4515	20.389754	unk	neg
2	Contig48796	68840	58.3235	58.3235	58.3235	58.3235	58.25466	unk	pos
12	Contig48798	19388	48.712	48.712	48.712	48.712	48.692612	unk	pos
1	Contig48822	2334	31.0895	31.0895	31.0895	31.0895	31.087166	unk	neg
1	Contig4883	9943	46.8185	46.8185	46.8185	46.8185	46.808557	unk	neg
2	Contig48833	67874	0.6405	0.6405	0.6405	0.6405	0.572626	unk	neg
3	Contig48838	24538	32.2195	32.2195	32.2195	32.2195	32.194962	unk	neg
6	Contig48845	26630	6.677	6.677	6.677	6.677	6.65037	unk	neg
3	Contig48846	37618	24.399	24.399	24.399	24.399	24.361382	unk	neg
9	Contig48847	35106	37.3825	37.3825	37.3825	37.3825	37.347394	unk	pos
9	Contig48848	179	36.4651105103124	36.4651105103124	36.4651105103124	36.4651105103124	36.4649315103124	unk	neg
6	Contig48868	24575	6.677	6.677	6.677	6.677	6.652425	unk	neg
15	Contig48869	22384	53.1138908940035	53.1138908940035	53.1138908940035	53.1138908940035	53.0915068940035	unk	neg
12	Contig48871	6418	44.957	44.957	44.957	44.957	44.950582	unk	pos
14	Contig48876	30231	26.3765	26.3765	26.3765	26.3765	26.346269	unk	pos
13	Contig48878	50631	42.529	42.529	42.529	42.529	42.478369	unk	pos
10	Contig48880	12334	3.12	3.12	3.12	3.12	3.107666	unk	pos
6	Contig48883	17987	53.101	53.101	53.101	53.101	53.083013	unk	neg
13	Contig48886	21423	1.8645	1.8645	1.8645	1.8645	1.843077	unk	pos
5	Contig48889	27702	7.714	7.714	7.714	7.714	7.686298	unk	neg
1	Contig48891	36821	46.8185	46.8185	46.8185	46.8185	46.781679	unk	pos
8	Contig48914	23696	6.793	6.793	6.793	6.793	6.769304	unk	pos
8	Contig48916	13223	6.793	6.793	6.793	6.793	6.779777	unk	pos
8	Contig48922	7155	33.02	33.02	33.02	33.02	33.012845	unk	neg
1	Contig48930	39977	0.965499999999999	0.965499999999999	0.965499999999999	0.965499999999999	0.925522999999999	unk	neg
17	Contig48939	13588	61.7385	61.7385	61.7385	61.7385	61.724912	unk	neg
8	Contig48942	4887	50.409	50.409	50.409	50.409	50.404113	unk	pos
1	Contig48945	12909	23.2408653846154	23.2408653846154	23.2408653846154	23.2408653846154	23.2279563846154	unk	pos
10	Contig48948	2218	35.0515	35.0515	35.0515	35.0515	35.049282	unk	pos
14	Contig48955	63320	13.5573704912935	13.5573704912935	13.5573704912935	13.5573704912935	13.4940504912935	unk	neg
1	Contig48957	2772	35.667	35.667	35.667	35.667	35.664228	unk	neg
4	Contig48959	44356	53.623	53.623	53.623	53.623	53.578644	unk	pos
1	Contig48960	14727	20.9185	20.9185	20.9185	20.9185	20.903773	unk	neg
13	Contig48962	39903	42.529	42.529	42.529	42.529	42.489097	unk	neg
